market,side,action,qty,entry_price,exit_price,pnl,bankroll,ts,won
KXBTC15M-26MAR030945-45,no,sell_fill,895,0.10000000000000002,0.4,264.74,15613.360000000017,1772548380.0,
KXBTC15M-26MAR030945-45,no,sell_fill,646,0.10000000000000002,0.4,191.07999999999998,15869.040000000017,1772548440.0,
KXBTC15M-26MAR031045-45,no,buy_fill,882,0.1,,-89.59,15779.450000000017,1772551980.0,
KXBTC15M-26MAR031045-45,no,settlement,882,0.1,0.0,-88.2,15779.450000000017,,False
KXBTC15M-26MAR031145-45,yes,buy_fill,1397,0.1,,-141.91000000000003,15637.540000000017,1772555640.0,
KXBTC15M-26MAR031145-45,yes,settlement,1397,0.1,0.0,-139.70000000000002,15637.540000000017,,False
KXBTC15M-26MAR031200-00,no,buy_fill,671,0.1,,-68.16000000000001,15569.380000000017,1772556420.0,
KXBTC15M-26MAR031200-00,no,buy_fill,774,0.1,,-78.62,15490.760000000017,1772556480.0,
KXBTC15M-26MAR031200-00,no,buy_fill,118,0.1,,-11.99,15478.770000000017,1772556540.0,
KXBTC15M-26MAR031200-00,no,settlement,1563,0.1,0.0,-156.3,15478.770000000017,,False
KXBTC15M-26MAR031245-45,yes,buy_fill,748,0.1,,-75.98,15402.790000000017,1772559180.0,
KXBTC15M-26MAR031245-45,yes,buy_fill,669,0.1,,-67.96000000000001,15334.830000000018,1772559240.0,
KXBTC15M-26MAR031245-45,yes,settlement,1417,0.09999999999999999,0.0,-141.7,15334.830000000018,,False
KXBTC15M-26MAR031330-30,no,buy_fill,1533,0.1,,-155.72,15179.110000000019,1772561760.0,
KXBTC15M-26MAR031330-30,no,settlement,1533,0.1,0.0,-153.3,15179.110000000019,,False
KXBTC15M-26MAR031345-45,no,buy_fill,1517,0.1,,-154.09,15025.020000000019,1772562840.0,
KXBTC15M-26MAR031345-45,no,settlement,1517,0.1,0.0,-151.70000000000002,15025.020000000019,,False
KXBTC15M-26MAR031715-15,no,buy_fill,1502,0.1,,-152.57000000000002,14872.450000000019,1772575380.0,
KXBTC15M-26MAR031715-15,no,settlement,1502,0.1,0.0,-150.20000000000002,14872.450000000019,,False
KXBTC15M-26MAR032045-45,no,buy_fill,1487,0.1,,-151.05,14721.40000000002,1772588040.0,
KXBTC15M-26MAR032045-45,no,settlement,1487,0.1,0.0,-148.70000000000002,14721.40000000002,,False
KXBTC15M-26MAR032200-00,no,buy_fill,1472,0.1,,-149.52,14571.88000000002,1772592540.0,
KXBTC15M-26MAR032200-00,no,settlement,1472,0.1,0.0,-147.20000000000002,14571.88000000002,,False
KXBTC15M-26MAR032245-45,yes,buy_fill,1070,0.1,,-108.69,14463.190000000019,1772595180.0,
KXBTC15M-26MAR032245-45,yes,buy_fill,387,0.1,,-39.31,14423.88000000002,1772595240.0,
KXBTC15M-26MAR032245-45,yes,settlement,1457,0.09999999999999999,0.0,-145.7,14423.88000000002,,False
KXBTC15M-26MAR040100-00,yes,buy_fill,1442,0.1,,-146.48000000000002,14277.40000000002,1772603160.0,
KXBTC15M-26MAR040100-00,yes,sell_fill,871,0.1,0.4,257.64,14622.14000000002,1772603220.0,
KXBTC15M-26MAR040100-00,yes,sell_fill,571,0.1,0.4,168.9,14848.14000000002,1772603280.0,
KXBTC15M-26MAR040300-00,no,buy_fill,1484,0.1,,-150.74,14697.40000000002,1772610480.0,
KXBTC15M-26MAR040300-00,no,settlement,1484,0.1,0.0,-148.4,14697.40000000002,,False
KXBTC15M-26MAR040400-00,no,buy_fill,1469,0.1,,-149.22,14548.18000000002,1772614020.0,
KXBTC15M-26MAR040400-00,no,settlement,1469,0.1,0.0,-146.9,14548.18000000002,,False
KXBTC15M-26MAR040545-45,yes,buy_fill,1443,0.1,,-146.58,14401.60000000002,1772620440.0,
KXBTC15M-26MAR040545-45,yes,settlement,1443,0.1,0.0,-144.3,14401.60000000002,,False
KXBTC15M-26MAR040700-00,no,buy_fill,693,0.1,,-70.39999999999999,14331.20000000002,1772624760.0,
KXBTC15M-26MAR040700-00,no,sell_fill,316,0.09999999999999999,0.4,93.47000000000001,14456.27000000002,1772624820.0,
KXBTC15M-26MAR040700-00,no,sell_fill,241,0.09999999999999999,0.4,71.28000000000002,14551.65000000002,1772624880.0,
KXBTC15M-26MAR040700-00,no,sell_fill,136,0.09999999999999999,0.4,40.220000000000006,14605.47000000002,1772624940.0,
KXBTC15M-26MAR040945-45,no,buy_fill,1460,0.1,,-148.3,14457.17000000002,1772634720.0,
KXBTC15M-26MAR040945-45,no,sell_fill,1282,0.1,0.4,379.2100000000001,14964.58000000002,1772635020.0,
KXBTC15M-26MAR040945-45,no,sell_fill,178,0.1,0.4,52.650000000000006,15035.03000000002,1772635080.0,
KXBTC15M-26MAR041245-45,yes,buy_fill,1082,0.1,,-109.91,14925.12000000002,1772645460.0,
KXBTC15M-26MAR041245-45,yes,sell_fill,1058,0.1,0.4,312.95000000000005,15343.87000000002,1772645520.0,
KXBTC15M-26MAR041245-45,yes,sell_fill,24,0.1,0.4,7.090000000000001,15353.36000000002,1772645580.0,
KXBTC15M-26MAR041415-15,no,buy_fill,1009,0.1,,-102.49000000000001,15250.87000000002,1772650860.0,
KXBTC15M-26MAR041415-15,no,sell_fill,860,0.1,0.4,254.38000000000005,15591.25000000002,1772650920.0,
KXBTC15M-26MAR041415-15,no,sell_fill,149,0.1,0.4,44.07000000000001,15650.22000000002,1772650980.0,
KXBTC15M-26MAR041715-15,no,buy_fill,983,0.1,,-99.85000000000001,15550.370000000019,1772661780.0,
KXBTC15M-26MAR041715-15,no,sell_fill,983,0.1,0.4,290.77000000000004,15939.440000000019,1772662440.0,
KXBTC15M-26MAR042115-15,no,buy_fill,1315,0.1,,-133.58,15805.860000000019,1772676240.0,
KXBTC15M-26MAR042115-15,no,settlement,1315,0.1,0.0,-131.5,15805.860000000019,,False
KXBTC15M-26MAR042145-45,yes,buy_fill,629,0.1,,-63.900000000000006,15741.96000000002,1772678040.0,
KXBTC15M-26MAR042145-45,yes,settlement,629,0.1,0.0,-62.900000000000006,15741.96000000002,,False
KXBTC15M-26MAR042345-45,yes,buy_fill,1246,0.1,,-126.57000000000001,15615.39000000002,1772685240.0,
KXBTC15M-26MAR042345-45,yes,sell_fill,1246,0.1,0.4,368.56000000000006,16108.55000000002,1772685420.0,
KXBTC15M-26MAR050715-15,yes,buy_fill,581,0.1,,-59.02,16049.530000000019,1772712180.0,
KXBTC15M-26MAR050715-15,yes,buy_fill,434,0.1,,-44.09,16005.440000000019,1772712240.0,
KXBTC15M-26MAR050715-15,yes,sell_fill,440,0.1,0.4,130.15000000000003,16179.590000000018,1772712480.0,
KXBTC15M-26MAR050715-15,yes,sell_fill,359,0.1,0.4,106.19000000000001,16321.680000000018,1772712540.0,
KXBTC15M-26MAR050715-15,yes,sell_fill,216,0.1,0.4,63.890000000000015,16407.17000000002,1772712600.0,
KXBTC15M-26MAR050730-30,yes,buy_fill,116,0.1,,-11.790000000000001,16395.38000000002,1772713140.0,
KXBTC15M-26MAR050730-30,yes,sell_fill,116,0.1,0.4,34.31,16441.29000000002,1772713260.0,
KXBTC15M-26MAR051845-45,yes,buy_fill,1465,0.1,,-148.81,16292.48000000002,1772753460.0,
KXBTC15M-26MAR051845-45,yes,buy_fill,179,0.1,,-18.19,16274.290000000019,1772753520.0,
KXBTC15M-26MAR051845-45,yes,settlement,1644,0.1,0.0,-164.4,16274.290000000019,,False
KXBTC15M-26MAR052045-45,no,buy_fill,1627,0.1,,-165.27,16109.020000000019,1772760720.0,
KXBTC15M-26MAR052045-45,no,settlement,1627,0.1,0.0,-162.70000000000002,16109.020000000019,,False
KXBTC15M-26MAR060200-00,no,buy_fill,1610,0.1,,-163.54,15945.480000000018,1772779740.0,
KXBTC15M-26MAR060200-00,no,sell_fill,1610,0.1,0.4,476.2300000000001,16582.710000000017,1772779920.0,
KXBTC15M-26MAR060215-15,no,buy_fill,1199,0.1,,-121.79,16460.920000000016,1772780640.0,
KXBTC15M-26MAR060215-15,no,sell_fill,1199,0.1,0.4,354.66,16935.480000000018,1772781060.0,
KXBTC15M-26MAR060730-30,no,buy_fill,565,0.1,,-57.39,16878.09000000002,1772799540.0,
KXBTC15M-26MAR060730-30,no,settlement,565,0.1,0.0,-56.5,16878.09000000002,,False
KXBTC15M-26MAR060915-15,yes,buy_fill,1687,0.1,,-171.36,16706.730000000018,1772805720.0,
KXBTC15M-26MAR060915-15,yes,sell_fill,332,0.1,0.4,98.2,16838.13000000002,1772805840.0,
KXBTC15M-26MAR060915-15,yes,sell_fill,336,0.1,0.4,99.38000000000001,16971.11000000002,1772805900.0,
KXBTC15M-26MAR060915-15,yes,settlement,1019,0.1,0.0,-101.9,16971.11000000002,,False
KXBTC15M-26MAR061945-45,no,buy_fill,1483,0.1,,-150.64000000000001,16820.47000000002,1772843640.0,
KXBTC15M-26MAR061945-45,no,settlement,1483,0.1,0.0,-148.3,16820.47000000002,,False
KXBTC15M-26MAR062230-30,yes,buy_fill,1428,0.1,,-145.05,16675.42000000002,1772853480.0,
KXBTC15M-26MAR062230-30,yes,buy_fill,254,0.1,,-25.810000000000002,16649.61000000002,1772853540.0,
KXBTC15M-26MAR062230-30,yes,settlement,1682,0.1,0.0,-168.20000000000002,16649.61000000002,,False
KXBTC15M-26MAR062315-15,yes,buy_fill,1664,0.1,,-169.03,16480.58000000002,1772856240.0,
KXBTC15M-26MAR062315-15,yes,settlement,1664,0.1,0.0,-166.4,16480.58000000002,,False
KXBTC15M-26MAR070330-30,no,buy_fill,809,0.1,,-82.18,16398.40000000002,1772871540.0,
KXBTC15M-26MAR070330-30,no,settlement,809,0.1,0.0,-80.9,16398.40000000002,,False
KXBTC15M-26MAR070530-30,yes,buy_fill,803,0.1,,-81.57000000000001,16316.83000000002,1772878680.0,
KXBTC15M-26MAR070530-30,yes,settlement,803,0.10000000000000002,0.0,-80.30000000000001,16316.83000000002,,False
KXBTC15M-26MAR070915-15,yes,buy_fill,1530,0.1,,-155.41,16161.42000000002,1772892120.0,
KXBTC15M-26MAR070915-15,yes,buy_fill,101,0.1,,-10.260000000000002,16151.16000000002,1772892180.0,
KXBTC15M-26MAR070915-15,yes,settlement,1631,0.09999999999999999,0.0,-163.1,16151.16000000002,,False
KXBTC15M-26MAR071315-15,yes,buy_fill,1263,0.1,,-128.29000000000002,16022.870000000019,1772906580.0,
KXBTC15M-26MAR071315-15,yes,buy_fill,352,0.1,,-35.760000000000005,15987.110000000019,1772906640.0,
KXBTC15M-26MAR071315-15,yes,settlement,1615,0.1,0.0,-161.5,15987.110000000019,,False
KXBTC15M-26MAR071915-15,no,buy_fill,850,0.1,,-86.34,15900.770000000019,1772928180.0,
KXBTC15M-26MAR071915-15,no,buy_fill,748,0.1,,-75.98,15824.790000000019,1772928240.0,
KXBTC15M-26MAR071915-15,no,settlement,1598,0.1,0.0,-159.8,15824.790000000019,,False
KXBTC15M-26MAR072015-15,no,buy_fill,962,0.1,,-97.72,15727.07000000002,1772931660.0,
KXBTC15M-26MAR072015-15,no,sell_fill,962,0.1,0.4,284.55,16107.82000000002,1772931720.0,
KXBTC15M-26MAR072045-45,yes,buy_fill,1610,0.1,,-163.54,15944.280000000019,1772933520.0,
KXBTC15M-26MAR072045-45,yes,sell_fill,1610,0.1,0.4,476.2300000000001,16581.51000000002,1772934240.0,
KXBTC15M-26MAR072200-00,yes,buy_fill,1127,0.1,,-114.48,16467.03000000002,1772938080.0,
KXBTC15M-26MAR072200-00,yes,buy_fill,531,0.1,,-53.940000000000005,16413.090000000022,1772938140.0,
KXBTC15M-26MAR072200-00,yes,settlement,1658,0.1,0.0,-165.8,16413.090000000022,,False
KXBTC15M-26MAR072330-30,no,buy_fill,748,0.1,,-75.98,16337.110000000022,1772943360.0,
KXBTC15M-26MAR072330-30,no,sell_fill,748,0.09999999999999999,0.4,221.25000000000003,16633.16000000002,1772943420.0,
KXBTC15M-26MAR080000-00,yes,buy_fill,983,0.1,,-99.85000000000001,16533.310000000023,1772945340.0,
KXBTC15M-26MAR080000-00,yes,settlement,983,0.1,0.0,-98.30000000000001,16533.310000000023,,False
KXBTC15M-26MAR080015-15,no,buy_fill,1314,0.1,,-133.47,16399.840000000022,1772946240.0,
KXBTC15M-26MAR080015-15,no,settlement,1314,0.1,0.0,-131.4,16399.840000000022,,False
KXBTC15M-26MAR080115-15,no,buy_fill,875,0.1,,-88.88,16310.960000000023,1772949660.0,
KXBTC15M-26MAR080115-15,no,sell_fill,811,0.1,0.4,239.89000000000004,16631.950000000023,1772949720.0,
KXBTC15M-26MAR080115-15,no,sell_fill,64,0.1,0.4,18.930000000000003,16657.280000000024,1772949780.0,
KXBTC15M-26MAR080315-15,yes,buy_fill,416,0.1,,-42.26,16615.020000000026,1772953260.0,
KXBTC15M-26MAR080315-15,yes,sell_fill,310,0.1,0.4,91.69000000000001,16737.710000000025,1772953320.0,
KXBTC15M-26MAR080315-15,yes,sell_fill,106,0.1,0.4,31.350000000000005,16779.660000000025,1772953380.0,
KXBTC15M-26MAR080345-45,yes,buy_fill,641,0.1,,-65.11000000000001,16714.550000000025,1772955060.0,
KXBTC15M-26MAR080345-45,yes,sell_fill,491,0.10000000000000002,0.4,145.23,16908.880000000026,1772955120.0,
KXBTC15M-26MAR080345-45,yes,sell_fill,150,0.10000000000000002,0.4,44.36,16968.240000000027,1772955180.0,
KXBTC15M-26MAR080430-30,yes,buy_fill,1696,0.1,,-172.28000000000003,16795.96000000003,1772957820.0,
KXBTC15M-26MAR080430-30,yes,settlement,1696,0.10000000000000002,0.0,-169.60000000000002,16795.96000000003,,False
KXBTC15M-26MAR080600-00,no,buy_fill,570,0.1,,-57.9,16738.060000000027,1772963160.0,
KXBTC15M-26MAR080600-00,no,sell_fill,570,0.1,0.4,168.60000000000002,16963.660000000025,1772963220.0,
KXBTC15M-26MAR080745-45,yes,buy_fill,391,0.1,,-39.72,16923.940000000024,1772969460.0,
KXBTC15M-26MAR080745-45,yes,sell_fill,391,0.1,0.4,115.65,17078.690000000024,1772969520.0,
KXBTC15M-26MAR081030-30,no,buy_fill,332,0.1,,-33.730000000000004,17044.960000000025,1772979360.0,
KXBTC15M-26MAR081030-30,no,sell_fill,332,0.1,0.4,98.2,17176.360000000026,1772979480.0,
KXBTC15M-26MAR081145-45,no,buy_fill,1306,0.1,,-132.66,17043.700000000026,1772983860.0,
KXBTC15M-26MAR081145-45,no,sell_fill,1011,0.09999999999999999,0.4,299.05000000000007,17443.850000000028,1772983920.0,
KXBTC15M-26MAR081145-45,no,sell_fill,295,0.09999999999999999,0.4,87.26000000000002,17560.610000000026,1772983980.0,
KXBTC15M-26MAR081315-15,no,buy_fill,1491,0.1,,-151.45,17409.160000000025,1772989440.0,
KXBTC15M-26MAR081315-15,no,settlement,1491,0.09999999999999999,0.0,-149.1,17409.160000000025,,False
KXBTC15M-26MAR081415-15,yes,buy_fill,752,0.1,,-76.39,17332.770000000026,1772992860.0,
KXBTC15M-26MAR081415-15,yes,sell_fill,752,0.1,0.4,222.44000000000003,17630.410000000025,1772992920.0,
KXBTC15M-26MAR081645-45,no,buy_fill,1685,0.1,,-171.16,17459.250000000025,1773001980.0,
KXBTC15M-26MAR081645-45,no,buy_fill,78,0.1,,-7.930000000000001,17451.320000000025,1773002040.0,
KXBTC15M-26MAR081645-45,no,settlement,1763,0.1,0.0,-176.3,17451.320000000025,,False
KXBTC15M-26MAR081700-00,no,buy_fill,825,0.1,,-83.8,17367.520000000026,1773002760.0,
KXBTC15M-26MAR081700-00,no,sell_fill,789,0.1,0.4,233.38000000000005,17679.800000000025,1773002820.0,
KXBTC15M-26MAR081700-00,no,sell_fill,36,0.1,0.4,10.64,17694.040000000026,1773002880.0,
KXBTC15M-26MAR081715-15,yes,buy_fill,926,0.1,,-94.06,17599.980000000025,1773003660.0,
KXBTC15M-26MAR081715-15,yes,sell_fill,595,0.1,0.4,176.00000000000003,17835.480000000025,1773003720.0,
KXBTC15M-26MAR081715-15,yes,sell_fill,324,0.1,0.4,95.83000000000001,17963.710000000025,1773003780.0,
KXBTC15M-26MAR081715-15,yes,sell_fill,7,0.1,0.4,2.0700000000000007,17966.480000000025,1773003840.0,
KXBTC15M-26MAR081745-45,yes,buy_fill,388,0.1,,-39.42,17927.060000000027,1773005460.0,
KXBTC15M-26MAR081745-45,yes,sell_fill,388,0.1,0.4,114.77000000000002,18080.630000000026,1773005520.0,
KXBTC15M-26MAR081815-15,yes,buy_fill,1808,0.1,,-183.65,17896.980000000025,1773007260.0,
KXBTC15M-26MAR081815-15,yes,settlement,1808,0.1,0.0,-180.8,17896.980000000025,,False
KXBTC15M-26MAR081900-00,no,buy_fill,825,0.1,,-83.8,17813.180000000026,1773009960.0,
KXBTC15M-26MAR081900-00,no,sell_fill,735,0.1,0.4,217.41000000000003,18104.090000000026,1773010020.0,
KXBTC15M-26MAR081900-00,no,buy_fill,958,0.1,,-97.31000000000002,18006.780000000024,1773010140.0,
KXBTC15M-26MAR081900-00,no,sell_fill,1048,0.1,0.4,309.99,18421.570000000025,1773010260.0,
KXBTC15M-26MAR082030-30,no,buy_fill,831,0.1,,-84.41000000000001,18337.160000000025,1773015360.0,
KXBTC15M-26MAR082030-30,no,sell_fill,831,0.1,0.4,245.80000000000004,18666.060000000027,1773015420.0,
KXBTC15M-26MAR082045-45,no,buy_fill,889,0.1,,-90.31,18575.750000000025,1773016440.0,
KXBTC15M-26MAR082045-45,no,settlement,889,0.1,0.0,-88.9,18575.750000000025,,False
KXBTC15M-26MAR082100-00,yes,buy_fill,760,0.1,,-77.2,18498.550000000025,1773017160.0,
KXBTC15M-26MAR082100-00,yes,sell_fill,760,0.1,0.4,224.80000000000004,18799.350000000024,1773017220.0,
KXBTC15M-26MAR082300-00,yes,buy_fill,576,0.1,,-58.51,18740.840000000026,1773024360.0,
KXBTC15M-26MAR082300-00,yes,sell_fill,576,0.1,0.4,170.38000000000002,18968.820000000025,1773024420.0,
KXBTC15M-26MAR082315-15,yes,buy_fill,1043,0.1,,-105.95000000000002,18862.870000000024,1773025260.0,
KXBTC15M-26MAR082315-15,yes,sell_fill,1043,0.1,0.4,308.51000000000005,19275.680000000026,1773025320.0,
KXBTC15M-26MAR090145-45,no,buy_fill,1070,0.1,,-108.69,19166.990000000027,1773034380.0,
KXBTC15M-26MAR090145-45,no,buy_fill,857,0.1,,-87.05,19079.940000000028,1773034440.0,
KXBTC15M-26MAR090145-45,no,settlement,1927,0.09999999999999999,0.0,-192.7,19079.940000000028,,False
KXBTC15M-26MAR090200-00,yes,buy_fill,1445,0.1,,-146.78,18933.16000000003,1773035160.0,
KXBTC15M-26MAR090200-00,yes,sell_fill,669,0.1,0.4,197.89000000000001,19197.95000000003,1773035220.0,
KXBTC15M-26MAR090200-00,yes,sell_fill,776,0.1,0.4,229.54000000000005,19505.09000000003,1773035280.0,
KXBTC15M-26MAR090230-30,yes,buy_fill,997,0.1,,-101.28,19403.81000000003,1773036960.0,
KXBTC15M-26MAR090230-30,yes,sell_fill,997,0.1,0.4,294.91,19798.42000000003,1773037020.0,
KXBTC15M-26MAR090330-30,yes,buy_fill,1251,0.1,,-127.08000000000001,19671.34000000003,1773040740.0,
KXBTC15M-26MAR090330-30,yes,sell_fill,1251,0.1,0.4,370.0400000000001,20166.48000000003,1773041160.0,
KXBTC15M-26MAR090400-00,no,buy_fill,953,0.1,,-96.81000000000002,20069.670000000027,1773042360.0,
KXBTC15M-26MAR090400-00,no,sell_fill,953,0.1,0.4,281.89000000000004,20446.860000000026,1773042420.0,
KXBTC15M-26MAR090530-30,no,buy_fill,402,0.1,,-40.84,20406.020000000026,1773047880.0,
KXBTC15M-26MAR090530-30,no,settlement,402,0.1,0.0,-40.2,20406.020000000026,,False
KXBTC15M-26MAR090545-45,no,buy_fill,923,0.1,,-93.76,20312.260000000028,1773048840.0,
KXBTC15M-26MAR090545-45,no,settlement,923,0.1,0.0,-92.30000000000001,20312.260000000028,,False
KXBTC15M-26MAR090730-30,yes,buy_fill,692,0.1,,-70.29,20241.970000000027,1773055080.0,
KXBTC15M-26MAR090730-30,yes,buy_fill,356,0.1,,-36.17,20205.80000000003,1773055140.0,
KXBTC15M-26MAR090730-30,yes,settlement,1048,0.1,0.0,-104.80000000000001,20205.80000000003,,False
KXBTC15M-26MAR091245-45,yes,buy_fill,1211,0.1,,-123.01,20082.79000000003,1773074040.0,
KXBTC15M-26MAR091245-45,yes,sell_fill,1211,0.1,0.4,358.2100000000001,20562.10000000003,1773074400.0,
KXBTC15M-26MAR092030-30,no,buy_fill,534,0.1,,-54.25000000000001,20507.85000000003,1773101940.0,
KXBTC15M-26MAR092030-30,no,settlement,534,0.1,0.0,-53.400000000000006,20507.85000000003,,False
KXBTC15M-26MAR092130-30,yes,buy_fill,614,0.1,,-62.370000000000005,20445.480000000032,1773105540.0,
KXBTC15M-26MAR092130-30,yes,settlement,614,0.1,0.0,-61.400000000000006,20445.480000000032,,False
KXBTC15M-26MAR092245-45,no,buy_fill,2044,0.1,,-207.62,20237.860000000033,1773109860.0,
KXBTC15M-26MAR092245-45,no,settlement,2044,0.1,0.0,-204.4,20237.860000000033,,False
KXBTC15M-26MAR100000-00,yes,buy_fill,2023,0.1,,-205.49,20032.37000000003,1773114420.0,
KXBTC15M-26MAR100000-00,yes,settlement,2023,0.1,0.0,-202.3,20032.37000000003,,False
KXBTC15M-26MAR100945-45,yes,buy_fill,789,0.1,,-80.15,19952.22000000003,1773149640.0,
KXBTC15M-26MAR100945-45,yes,settlement,789,0.1,0.0,-78.9,19952.22000000003,,False
KXBTC15M-26MAR110600-00,no,buy_fill,606,0.1,,-61.56,19890.66000000003,1773222540.0,
KXBTC15M-26MAR110600-00,no,sell_fill,423,0.1,0.4,125.12000000000002,20058.080000000027,1773222780.0,
KXBTC15M-26MAR110600-00,no,sell_fill,183,0.1,0.4,54.13,20130.510000000028,1773223020.0,
KXBTC15M-26MAR110945-45,no,buy_fill,783,0.1,,-79.54,20050.970000000027,1773236040.0,
KXBTC15M-26MAR110945-45,no,settlement,783,0.10000000000000002,0.0,-78.30000000000001,20050.970000000027,,False
KXBTC15M-26MAR111015-15,no,buy_fill,1195,0.1,,-121.39,19929.580000000027,1773237780.0,
KXBTC15M-26MAR111015-15,no,buy_fill,810,0.1,,-82.28,19847.30000000003,1773237840.0,
KXBTC15M-26MAR111015-15,no,sell_fill,632,0.1,0.4,186.94000000000003,20097.440000000028,1773238140.0,
KXBTC15M-26MAR111015-15,no,sell_fill,689,0.1,0.4,203.8,20370.14000000003,1773238200.0,
KXBTC15M-26MAR111015-15,no,sell_fill,684,0.1,0.4,202.32000000000002,20640.86000000003,1773238260.0,
KXBTC15M-26MAR111115-15,yes,buy_fill,1948,0.1,,-197.87,20442.99000000003,1773241440.0,
KXBTC15M-26MAR111115-15,yes,settlement,1948,0.1,0.0,-194.8,20442.99000000003,,False
KXBTC15M-26MAR111145-45,yes,buy_fill,712,0.1,,-72.33,20370.66000000003,1773243120.0,
KXBTC15M-26MAR111145-45,yes,buy_fill,464,0.1,,-47.14000000000001,20323.52000000003,1773243180.0,
KXBTC15M-26MAR111145-45,yes,buy_fill,300,0.1,,-30.48,20293.04000000003,1773243240.0,
KXBTC15M-26MAR111145-45,yes,sell_fill,793,0.10000000000000002,0.4,234.55999999999997,20606.90000000003,1773243720.0,
KXBTC15M-26MAR111145-45,yes,settlement,683,0.10000000000000002,0.0,-68.30000000000001,20606.90000000003,,False
KXBTC15M-26MAR111315-15,no,buy_fill,1340,0.1,,-136.12,20470.78000000003,1773248640.0,
KXBTC15M-26MAR111315-15,no,settlement,1340,0.1,0.0,-134.0,20470.78000000003,,False
KXBTC15M-26MAR111915-15,no,buy_fill,1262,0.1,,-128.19,20342.590000000033,1773270060.0,
KXBTC15M-26MAR111915-15,no,settlement,1262,0.1,0.0,-126.2,20342.590000000033,,False
KXBTC15M-26MAR112115-15,yes,buy_fill,1442,0.1,,-146.48000000000002,20196.110000000033,1773277440.0,
KXBTC15M-26MAR112115-15,yes,settlement,1442,0.1,0.0,-144.20000000000002,20196.110000000033,,False
KXBTC15M-26MAR112345-45,no,buy_fill,1351,0.1,,-137.23,20058.880000000034,1773286440.0,
KXBTC15M-26MAR112345-45,no,settlement,1351,0.09999999999999999,0.0,-135.1,20058.880000000034,,False
KXBTC15M-26MAR120000-00,yes,buy_fill,1196,0.1,,-121.49000000000001,19937.390000000032,1773287280.0,
KXBTC15M-26MAR120000-00,yes,buy_fill,809,0.1,,-82.18,19855.210000000032,1773287340.0,
KXBTC15M-26MAR120000-00,yes,settlement,2005,0.1,0.0,-200.5,19855.210000000032,,False
KXBTC15M-26MAR120015-15,no,buy_fill,583,0.1,,-59.220000000000006,19795.99000000003,1773288240.0,
KXBTC15M-26MAR120015-15,no,settlement,583,0.1,0.0,-58.300000000000004,19795.99000000003,,False
KXBTC15M-26MAR120600-00,yes,buy_fill,633,0.1,,-64.30000000000001,19731.69000000003,1773308880.0,
KXBTC15M-26MAR120600-00,yes,buy_fill,331,0.1,,-33.63,19698.06000000003,1773308940.0,
KXBTC15M-26MAR120600-00,yes,settlement,964,0.1,0.0,-96.4,19698.06000000003,,False
KXBTC15M-26MAR120900-00,no,buy_fill,878,0.1,,-89.19000000000001,19608.87000000003,1773319740.0,
KXBTC15M-26MAR120900-00,no,sell_fill,453,0.10000000000000002,0.4,133.99,19788.160000000033,1773319800.0,
KXBTC15M-26MAR120900-00,no,sell_fill,425,0.10000000000000002,0.4,125.71,19956.37000000003,1773319920.0,
KXBTC15M-26MAR120930-30,yes,buy_fill,1080,0.1,,-109.71,19846.660000000033,1773321480.0,
KXBTC15M-26MAR120930-30,yes,buy_fill,490,0.1,,-49.78,19796.880000000034,1773321540.0,
KXBTC15M-26MAR120930-30,yes,settlement,1570,0.1,0.0,-157.0,19796.880000000034,,False
KXBTC15M-26MAR121000-00,yes,buy_fill,335,0.1,,-34.03,19762.850000000035,1773323280.0,
KXBTC15M-26MAR121000-00,yes,buy_fill,582,0.1,,-59.120000000000005,19703.730000000036,1773323340.0,
KXBTC15M-26MAR121000-00,yes,sell_fill,904,0.1,0.4,267.40000000000003,20061.530000000035,1773323460.0,
KXBTC15M-26MAR121000-00,yes,sell_fill,13,0.1,0.4,3.8400000000000003,20066.670000000035,1773323520.0,
KXBTC15M-26MAR121015-15,no,buy_fill,908,0.1,,-92.24000000000001,19974.430000000033,1773324180.0,
KXBTC15M-26MAR121015-15,no,buy_fill,386,0.1,,-39.21,19935.220000000034,1773324240.0,
KXBTC15M-26MAR121015-15,no,settlement,1294,0.1,0.0,-129.4,19935.220000000034,,False
KXBTC15M-26MAR121715-15,no,buy_fill,1185,0.1,,-120.37,19814.850000000035,1773349380.0,
KXBTC15M-26MAR121715-15,no,buy_fill,748,0.1,,-75.98,19738.870000000035,1773349440.0,
KXBTC15M-26MAR121715-15,no,settlement,1933,0.1,0.0,-193.3,19738.870000000035,,False
KXBTC15M-26MAR121915-15,no,buy_fill,1908,0.1,,-193.81,19545.060000000034,1773356460.0,
KXBTC15M-26MAR121915-15,no,buy_fill,65,0.1,,-6.61,19538.450000000033,1773356640.0,
KXBTC15M-26MAR121915-15,no,settlement,1973,0.1,0.0,-197.3,19538.450000000033,,False
KXBTC15M-26MAR122030-30,no,buy_fill,1511,0.1,,-153.48,19384.970000000034,1773360960.0,
KXBTC15M-26MAR122030-30,no,buy_fill,442,0.1,,-44.900000000000006,19340.070000000032,1773361020.0,
KXBTC15M-26MAR122030-30,no,settlement,1953,0.1,0.0,-195.3,19340.070000000032,,False
KXBTC15M-26MAR122045-45,no,buy_fill,1651,0.1,,-167.71000000000004,19172.360000000033,1773361920.0,
