market,first_plot_ts,last_plot_ts,open_ts,open_day,hour_utc,start_br,end_br,contrib,pnl_exit,first_buy_ts,first_second_fill,fill_first_minute,has_open_ts
KXBTC15M-26FEB260830-30,1772111760.0,1772111820.0,1772111700,2026-02-26,13,12372.560000000003,12623.230000000003,250.67000000000007,252.02000000000004,1772111760.0,False,True,True
KXBTC15M-26FEB260945-45,1772116260.0,1772116380.0,1772116200,2026-02-26,14,12623.230000000003,13265.210000000006,641.9800000000032,645.4200000000001,1772116260.0,False,True,True
KXBTC15M-26FEB261000-00,1772117280.0,1772117400.0,1772117100,2026-02-26,14,13265.210000000006,13073.730000000009,-191.47999999999774,-188.50000000000003,1772117280.0,False,False,True
KXBTC15M-26FEB261030-30,1772119080.0,1772119200.0,1772118900,2026-02-26,15,13073.730000000009,12899.820000000009,-173.90999999999985,-171.20000000000002,1772119080.0,False,False,True
KXBTC15M-26FEB261145-45,1772123640.0,1772123700.0,1772123400,2026-02-26,16,12899.820000000009,12812.970000000008,-86.85000000000036,-85.5,1772123640.0,False,False,True
KXBTC15M-26FEB261330-30,1772129880.0,1772130000.0,1772129700,2026-02-26,18,12812.970000000008,12552.720000000008,-260.25,-256.2,1772129880.0,False,False,True
KXBTC15M-26FEB261345-45,1772130840.0,1772130900.0,1772130600,2026-02-26,18,12552.720000000008,12377.290000000006,-175.4300000000021,-172.70000000000002,1772130840.0,False,False,True
KXBTC15M-26FEB261515-15,1772136240.0,1772136300.0,1772136000,2026-02-26,20,12377.290000000006,12293.590000000006,-83.70000000000073,-82.4,1772136240.0,False,False,True
KXBTC15M-26FEB261615-15,1772139660.0,1772139720.0,1772139600,2026-02-26,21,12293.590000000006,12600.160000000003,306.5699999999979,308.22,1772139660.0,False,True,True
KXBTC15M-26FEB261815-15,1772147040.0,1772147640.0,1772146800,2026-02-26,23,12600.160000000003,12857.600000000006,257.4400000000023,258.82000000000005,1772147040.0,False,False,True
KXBTC15M-26FEB262030-30,1772155140.0,1772155500.0,1772154900,2026-02-27,1,12857.600000000006,13321.500000000004,463.8999999999978,467.74000000000007,1772155140.0,False,False,True
KXBTC15M-26FEB262315-15,1772165040.0,1772165100.0,1772164800,2026-02-27,4,13321.500000000004,13050.900000000003,-270.60000000000036,-266.40000000000003,1772165040.0,False,False,True
KXBTC15M-26FEB262330-30,1772165820.0,1772166420.0,1772165700,2026-02-27,4,13050.900000000003,13818.800000000008,767.9000000000051,772.0200000000001,1772165820.0,False,False,True
KXBTC15M-26FEB270030-30,1772169360.0,1772169480.0,1772169300,2026-02-27,5,13818.800000000008,14066.820000000009,248.02000000000044,249.34999999999994,1772169360.0,False,True,True
KXBTC15M-26FEB270300-00,1772178360.0,1772178420.0,1772178300,2026-02-27,7,14066.820000000009,14435.180000000008,368.35999999999876,370.3400000000001,1772178360.0,False,True,True
KXBTC15M-26FEB270500-00,1772185560.0,1772185740.0,1772185500,2026-02-27,9,14435.180000000008,14174.830000000007,-260.35000000000036,-256.3,1772185560.0,False,True,True
KXBTC15M-26FEB270815-15,1772197440.0,1772197500.0,1772197200,2026-02-27,13,14174.830000000007,14126.880000000006,-47.95000000000073,-47.2,1772197440.0,False,False,True
KXBTC15M-26FEB270830-30,1772198220.0,1772198700.0,1772198100,2026-02-27,13,14126.880000000006,14580.550000000008,453.6700000000019,456.11,1772198220.0,False,False,True
KXBTC15M-26FEB271915-15,1772236860.0,1772236980.0,1772236800,2026-02-28,0,14580.550000000008,14960.380000000008,379.8299999999999,381.87000000000006,1772236860.0,False,True,True
KXBTC15M-26FEB272345-45,1772253060.0,1772253180.0,1772253000,2026-02-28,4,14960.380000000008,14656.460000000008,-303.9200000000001,-299.20000000000005,1772253060.0,False,True,True
KXBTC15M-26FEB280130-30,1772259360.0,1772259480.0,1772259300,2026-02-28,6,14656.460000000008,14358.740000000009,-297.71999999999935,-293.1,1772259360.0,False,True,True
KXBTC15M-26FEB280145-45,1772260440.0,1772260500.0,1772260200,2026-02-28,6,14358.740000000009,14231.560000000009,-127.18000000000029,-125.2,1772260440.0,False,False,True
KXBTC15M-26FEB280615-15,1772276640.0,1772276700.0,1772276400,2026-02-28,11,14231.560000000009,14128.660000000007,-102.90000000000146,-101.3,1772276640.0,False,False,True
KXBTC15M-26FEB280800-00,1772282880.0,1772283000.0,1772282700,2026-02-28,12,14128.660000000007,13985.22000000001,-143.43999999999687,-141.2,1772282880.0,False,False,True
KXBTC15M-26FEB280900-00,1772286480.0,1772286600.0,1772286300,2026-02-28,13,13985.22000000001,13738.28000000001,-246.9400000000005,-243.1,1772286480.0,False,False,True
KXBTC15M-26FEB281200-00,1772297160.0,1772297340.0,1772297100,2026-02-28,16,13738.28000000001,14060.14000000001,321.8600000000006,323.59000000000003,1772297160.0,False,True,True
KXBTC15M-26FEB281300-00,1772300940.0,1772301000.0,1772300700,2026-02-28,17,14060.14000000001,13972.88000000001,-87.26000000000022,-85.9,1772300940.0,False,False,True
KXBTC15M-26FEB281345-45,1772303580.0,1772303640.0,1772303400,2026-02-28,18,13972.88000000001,13879.73000000001,-93.14999999999964,-91.7,1772303580.0,False,False,True
KXBTC15M-26FEB281445-45,1772307120.0,1772307180.0,1772307000,2026-02-28,19,13879.73000000001,13597.850000000011,-281.8799999999992,-277.5,1772307120.0,False,False,True
KXBTC15M-26FEB281600-00,1772311680.0,1772311800.0,1772311500,2026-02-28,20,13597.850000000011,13444.15000000001,-153.70000000000073,-151.3,1772311680.0,False,False,True
KXBTC15M-26FEB281615-15,1772312580.0,1772312700.0,1772312400,2026-02-28,21,13444.15000000001,13171.110000000011,-273.03999999999905,-268.8,1772312580.0,False,False,True
KXBTC15M-26FEB281745-45,1772318040.0,1772318100.0,1772317800,2026-02-28,22,13171.110000000011,12903.560000000012,-267.5499999999993,-263.40000000000003,1772318040.0,False,False,True
KXBTC15M-26FEB282100-00,1772329740.0,1772329800.0,1772329500,2026-03-01,1,12903.560000000012,12764.190000000011,-139.3700000000008,-137.20000000000002,1772329740.0,False,False,True
KXBTC15M-26FEB282115-15,1772330520.0,1772330640.0,1772330400,2026-03-01,2,12764.190000000011,12504.96000000001,-259.2300000000014,-255.2,1772330520.0,False,False,True
KXBTC15M-26FEB282330-30,1772338620.0,1772338740.0,1772338500,2026-03-01,4,12504.96000000001,12251.010000000011,-253.9499999999989,-250.0,1772338620.0,False,False,True
KXBTC15M-26MAR010145-45,1772346840.0,1772346900.0,1772346600,2026-03-01,6,12251.010000000011,12138.56000000001,-112.45000000000073,-110.7,1772346840.0,False,False,True
KXBTC15M-26MAR011200-00,1772383680.0,1772383800.0,1772383500,2026-03-01,16,12138.56000000001,11892.03000000001,-246.53000000000065,-242.7,1772383680.0,False,False,True
KXBTC15M-26MAR011230-30,1772385480.0,1772385960.0,1772385300,2026-03-01,17,11892.03000000001,11876.070000000009,-15.960000000000946,-12.199999999999989,1772385480.0,False,False,True
KXBTC15M-26MAR011315-15,1772388240.0,1772388300.0,1772388000,2026-03-01,18,11876.070000000009,11717.200000000008,-158.8700000000008,-156.4,1772388240.0,False,False,True
KXBTC15M-26MAR011545-45,1772397240.0,1772397300.0,1772397000,2026-03-01,20,11717.200000000008,11492.710000000008,-224.48999999999978,-221.0,1772397240.0,False,False,True
KXBTC15M-26MAR011745-45,1772404260.0,1772404320.0,1772404200,2026-03-01,22,11492.710000000008,11611.86000000001,119.15000000000146,119.79000000000002,1772404260.0,False,True,True
KXBTC15M-26MAR011800-00,1772405280.0,1772405400.0,1772405100,2026-03-01,22,11611.86000000001,11375.990000000009,-235.8700000000008,-232.2,1772405280.0,False,False,True
KXBTC15M-26MAR011815-15,1772406180.0,1772406300.0,1772406000,2026-03-01,23,11375.990000000009,11144.900000000009,-231.09000000000015,-227.5,1772406180.0,False,False,True
KXBTC15M-26MAR011930-30,1772410560.0,1772411160.0,1772410500,2026-03-02,0,11144.900000000009,11800.42000000001,655.5200000000004,659.0400000000001,1772410560.0,False,True,True
KXBTC15M-26MAR012000-00,1772412360.0,1772412420.0,1772412300,2026-03-02,0,11800.42000000001,11686.240000000009,-114.18000000000029,-112.4,1772412360.0,False,True,True
KXBTC15M-26MAR012115-15,1772416860.0,1772416980.0,1772416800,2026-03-02,2,11686.240000000009,11951.03000000001,264.7900000000009,266.21000000000004,1772416860.0,False,True,True
KXBTC15M-26MAR012300-00,1772423160.0,1772423280.0,1772423100,2026-03-02,3,11951.03000000001,12232.300000000008,281.2699999999986,282.78000000000003,1772423160.0,False,True,True
KXBTC15M-26MAR020115-15,1772431260.0,1772431500.0,1772431200,2026-03-02,6,12232.300000000008,12530.04000000001,297.7400000000016,301.60000000000014,1772431260.0,False,True,True
KXBTC15M-26MAR020130-30,1772432220.0,1772432280.0,1772432100,2026-03-02,6,12530.04000000001,13185.270000000011,655.2300000000014,658.7400000000001,1772432220.0,False,False,True
KXBTC15M-26MAR020430-30,1772443140.0,1772443440.0,1772442900,2026-03-02,9,13185.270000000011,13779.57000000001,594.2999999999993,597.4900000000001,1772443140.0,False,False,True
KXBTC15M-26MAR020815-15,1772456640.0,1772457060.0,1772456400,2026-03-02,13,13779.57000000001,14156.750000000013,377.1800000000021,379.2,1772456640.0,False,False,True
KXBTC15M-26MAR020945-45,1772461980.0,1772462100.0,1772461800,2026-03-02,14,14156.750000000013,14018.29000000001,-138.46000000000276,-136.3,1772461980.0,False,False,True
KXBTC15M-26MAR021215-15,1772471040.0,1772471340.0,1772470800,2026-03-02,17,14018.29000000001,14842.97000000001,824.6800000000003,829.1000000000001,1772471040.0,False,False,True
KXBTC15M-26MAR021315-15,1772474640.0,1772474700.0,1772474400,2026-03-02,18,14842.97000000001,14756.73000000001,-86.23999999999978,-84.9,1772474640.0,False,False,True
KXBTC15M-26MAR021515-15,1772481840.0,1772482080.0,1772481600,2026-03-02,20,14756.73000000001,15097.13000000001,340.39999999999964,342.23,1772481840.0,False,False,True
KXBTC15M-26MAR022030-30,1772500740.0,1772500800.0,1772500500,2026-03-03,1,15097.13000000001,15049.49000000001,-47.63999999999942,-46.900000000000006,1772500740.0,False,False,True
KXBTC15M-26MAR022115-15,1772503380.0,1772503500.0,1772503200,2026-03-03,2,15049.49000000001,14822.770000000011,-226.71999999999935,-223.2,1772503380.0,False,False,True
KXBTC15M-26MAR030030-30,1772515020.0,1772515440.0,1772514900,2026-03-03,5,14822.770000000011,15103.450000000012,280.6800000000003,282.19000000000005,1772515020.0,False,False,True
KXBTC15M-26MAR030600-00,1772534880.0,1772535000.0,1772534700,2026-03-03,10,15103.450000000012,15027.66000000001,-75.79000000000087,-74.60000000000001,1772534880.0,False,False,True
KXBTC15M-26MAR030615-15,1772535840.0,1772536140.0,1772535600,2026-03-03,11,15027.66000000001,15147.40000000001,119.73999999999978,120.39000000000004,1772535840.0,False,False,True
KXBTC15M-26MAR030945-45,1772548320.0,1772548440.0,1772548200,2026-03-03,14,15147.40000000001,15616.090000000013,468.6900000000023,471.2000000000001,1772548320.0,False,False,True
KXBTC15M-26MAR031045-45,1772551980.0,1772552040.0,1772551800,2026-03-03,15,15616.090000000013,15526.500000000013,-89.59000000000015,-88.2,1772551980.0,False,False,True
KXBTC15M-26MAR031145-45,1772555640.0,1772555700.0,1772555400,2026-03-03,16,15526.500000000013,15384.590000000013,-141.90999999999985,-139.70000000000002,1772555640.0,False,False,True
KXBTC15M-26MAR031200-00,1772556420.0,1772556600.0,1772556300,2026-03-03,16,15384.590000000013,15163.96000000001,-220.63000000000284,-217.2,1772556420.0,False,False,True
KXBTC15M-26MAR031245-45,1772559180.0,1772559300.0,1772559000,2026-03-03,17,15163.96000000001,15020.020000000011,-143.9399999999987,-141.7,1772559180.0,False,False,True
KXBTC15M-26MAR031330-30,1772561760.0,1772562000.0,1772561700,2026-03-03,18,15020.020000000011,14714.870000000012,-305.14999999999964,-300.40000000000003,1772561760.0,False,True,True
KXBTC15M-26MAR031345-45,1772562840.0,1772562900.0,1772562600,2026-03-03,18,14714.870000000012,14554.070000000012,-160.79999999999927,-158.3,1772562840.0,False,False,True
KXBTC15M-26MAR031715-15,1772575380.0,1772575500.0,1772575200,2026-03-03,22,14554.070000000012,14258.470000000012,-295.60000000000036,-291.0,1772575380.0,False,False,True
KXBTC15M-26MAR032045-45,1772588040.0,1772588100.0,1772587800,2026-03-04,1,14258.470000000012,14079.790000000012,-178.6800000000003,-175.9,1772588040.0,False,False,True
KXBTC15M-26MAR032200-00,1772592540.0,1772592600.0,1772592300,2026-03-04,2,14079.790000000012,13886.180000000011,-193.61000000000058,-190.6,1772592540.0,False,False,True
KXBTC15M-26MAR032245-45,1772595180.0,1772595300.0,1772595000,2026-03-04,3,13886.180000000011,13604.100000000011,-282.0799999999999,-277.70000000000005,1772595180.0,False,False,True
KXBTC15M-26MAR040100-00,1772603160.0,1772603280.0,1772603100,2026-03-04,5,13604.100000000011,14111.630000000012,507.53000000000065,510.25,1772603160.0,False,True,True
KXBTC15M-26MAR040300-00,1772610480.0,1772610540.0,1772610300,2026-03-04,7,14111.630000000012,13824.980000000012,-286.64999999999964,-282.2,1772610480.0,False,False,True
KXBTC15M-26MAR040400-00,1772614020.0,1772614080.0,1772613900,2026-03-04,8,13824.980000000012,13544.220000000012,-280.7600000000002,-276.40000000000003,1772614020.0,False,False,True
KXBTC15M-26MAR040545-45,1772620440.0,1772620500.0,1772620200,2026-03-04,10,13544.220000000012,13397.640000000012,-146.57999999999993,-144.3,1772620440.0,False,False,True
KXBTC15M-26MAR040700-00,1772624760.0,1772624940.0,1772624700,2026-03-04,11,13397.640000000012,13601.510000000011,203.86999999999898,204.97,1772624760.0,False,True,True
KXBTC15M-26MAR040945-45,1772634720.0,1772635080.0,1772634600,2026-03-04,14,13601.510000000011,14401.780000000012,800.2700000000004,804.5700000000002,1772634720.0,False,False,True
KXBTC15M-26MAR041245-45,1772645460.0,1772645580.0,1772645400,2026-03-04,17,14401.780000000012,14720.110000000011,318.3299999999999,320.04,1772645460.0,False,True,True
KXBTC15M-26MAR041415-15,1772650860.0,1772650980.0,1772650800,2026-03-04,19,14720.110000000011,15016.97000000001,296.85999999999876,298.45000000000005,1772650860.0,False,True,True
KXBTC15M-26MAR041715-15,1772661780.0,1772662440.0,1772661600,2026-03-04,22,15016.97000000001,15306.19000000001,289.21999999999935,290.77000000000004,1772661780.0,False,False,True
KXBTC15M-26MAR042115-15,1772676240.0,1772676300.0,1772676000,2026-03-05,2,15306.19000000001,15172.61000000001,-133.57999999999993,-131.5,1772676240.0,False,False,True
KXBTC15M-26MAR042145-45,1772678040.0,1772678100.0,1772677800,2026-03-05,2,15172.61000000001,15108.71000000001,-63.899999999999636,-62.900000000000006,1772678040.0,False,False,True
KXBTC15M-26MAR042345-45,1772685240.0,1772685420.0,1772685000,2026-03-05,4,15108.71000000001,15475.30000000001,366.59000000000015,368.56000000000006,1772685240.0,False,False,True
KXBTC15M-26MAR050715-15,1772712180.0,1772712600.0,1772712000,2026-03-05,12,15475.30000000001,15773.92000000001,298.619999999999,300.23,1772712180.0,False,False,True
KXBTC15M-26MAR050730-30,1772713140.0,1772713260.0,1772712900,2026-03-05,12,15773.92000000001,15808.040000000008,34.11999999999898,34.31,1772713140.0,False,False,True
KXBTC15M-26MAR051845-45,1772753460.0,1772753580.0,1772753400,2026-03-05,23,15808.040000000008,15486.950000000008,-321.09000000000015,-316.1,1772753460.0,False,True,True
KXBTC15M-26MAR052045-45,1772760720.0,1772760840.0,1772760600,2026-03-06,1,15486.950000000008,15172.360000000008,-314.59000000000015,-309.7,1772760720.0,False,False,True
KXBTC15M-26MAR060200-00,1772779740.0,1772779920.0,1772779500,2026-03-06,6,15172.360000000008,15650.17000000001,477.8100000000013,480.37000000000006,1772779740.0,False,False,True
KXBTC15M-26MAR060215-15,1772780640.0,1772781060.0,1772780400,2026-03-06,7,15650.17000000001,16002.940000000008,352.7699999999986,354.66,1772780640.0,False,False,True
KXBTC15M-26MAR060730-30,1772799540.0,1772799600.0,1772799300,2026-03-06,12,16002.940000000008,15945.550000000008,-57.38999999999942,-56.5,1772799540.0,False,False,True
KXBTC15M-26MAR060915-15,1772805720.0,1772805960.0,1772805600,2026-03-06,14,15945.550000000008,15984.830000000007,39.279999999998836,42.77999999999997,1772805720.0,False,False,True
KXBTC15M-26MAR061945-45,1772843640.0,1772843700.0,1772843400,2026-03-07,0,15984.830000000007,15834.190000000008,-150.63999999999942,-148.3,1772843640.0,False,False,True
KXBTC15M-26MAR062230-30,1772853480.0,1772853600.0,1772853300,2026-03-07,3,15834.190000000008,15571.00000000001,-263.1899999999987,-259.1,1772853480.0,False,False,True
KXBTC15M-26MAR062315-15,1772856240.0,1772856300.0,1772856000,2026-03-07,4,15571.00000000001,15339.810000000009,-231.1900000000005,-227.6,1772856240.0,False,False,True
KXBTC15M-26MAR070330-30,1772871540.0,1772871600.0,1772871300,2026-03-07,8,15339.810000000009,15257.630000000008,-82.18000000000029,-80.9,1772871540.0,False,False,True
KXBTC15M-26MAR070530-30,1772878680.0,1772878740.0,1772878500,2026-03-07,10,15257.630000000008,15176.060000000009,-81.56999999999971,-80.30000000000001,1772878680.0,False,False,True
KXBTC15M-26MAR070915-15,1772892120.0,1772892300.0,1772892000,2026-03-07,14,15176.060000000009,14867.770000000008,-308.2900000000009,-303.5,1772892120.0,False,False,True
KXBTC15M-26MAR071315-15,1772906580.0,1772906700.0,1772906400,2026-03-07,18,14867.770000000008,14584.570000000009,-283.1999999999989,-278.8,1772906580.0,False,False,True
KXBTC15M-26MAR071915-15,1772928180.0,1772928300.0,1772928000,2026-03-08,0,14584.570000000009,14411.480000000009,-173.09000000000015,-170.4,1772928180.0,False,False,True
KXBTC15M-26MAR072015-15,1772931660.0,1772931720.0,1772931600,2026-03-08,1,14411.480000000009,14694.510000000007,283.02999999999884,284.55,1772931660.0,False,True,True
KXBTC15M-26MAR072045-45,1772933520.0,1772934240.0,1772933400,2026-03-08,1,14694.510000000007,15558.92000000001,864.4100000000017,869.0600000000001,1772933520.0,False,False,True
KXBTC15M-26MAR072200-00,1772938080.0,1772938200.0,1772937900,2026-03-08,2,15558.92000000001,15341.740000000009,-217.1800000000003,-213.8,1772938080.0,False,False,True
KXBTC15M-26MAR072330-30,1772943360.0,1772943420.0,1772943300,2026-03-08,4,15341.740000000009,15561.810000000009,220.0699999999997,221.25000000000003,1772943360.0,False,True,True
KXBTC15M-26MAR080000-00,1772945340.0,1772945400.0,1772945100,2026-03-08,4,15561.810000000009,15461.960000000008,-99.85000000000036,-98.3,1772945340.0,False,False,True
KXBTC15M-26MAR080015-15,1772946240.0,1772946300.0,1772946000,2026-03-08,5,15461.960000000008,15328.490000000009,-133.46999999999935,-131.4,1772946240.0,False,False,True
KXBTC15M-26MAR080115-15,1772949660.0,1772949780.0,1772949600,2026-03-08,6,15328.490000000009,15585.93000000001,257.4400000000005,258.82000000000005,1772949660.0,False,True,True
KXBTC15M-26MAR080315-15,1772953260.0,1772953380.0,1772953200,2026-03-08,7,15585.93000000001,15708.31000000001,122.38000000000102,123.04,1772953260.0,False,True,True
KXBTC15M-26MAR080345-45,1772955060.0,1772955180.0,1772955000,2026-03-08,7,15708.31000000001,15896.89000000001,188.57999999999993,189.58999999999997,1772955060.0,False,True,True
KXBTC15M-26MAR080430-30,1772957820.0,1772957940.0,1772957700,2026-03-08,8,15896.89000000001,15573.98000000001,-322.90999999999985,-317.9,1772957820.0,False,False,True
KXBTC15M-26MAR080600-00,1772963160.0,1772963220.0,1772963100,2026-03-08,9,15573.98000000001,15741.680000000011,167.70000000000073,168.60000000000002,1772963160.0,False,True,True
KXBTC15M-26MAR080745-45,1772969460.0,1772969520.0,1772969400,2026-03-08,11,15741.680000000011,15856.710000000012,115.03000000000065,115.65,1772969460.0,False,True,True
KXBTC15M-26MAR081030-30,1772979360.0,1772979480.0,1772979300,2026-03-08,14,15856.710000000012,15954.380000000012,97.67000000000007,98.2,1772979360.0,False,True,True
KXBTC15M-26MAR081145-45,1772983860.0,1772983980.0,1772983800,2026-03-08,15,15954.380000000012,16338.630000000012,384.25,386.31000000000006,1772983860.0,False,True,True
KXBTC15M-26MAR081315-15,1772989440.0,1772989500.0,1772989200,2026-03-08,17,16338.630000000012,16187.180000000011,-151.45000000000073,-149.1,1772989440.0,False,False,True
KXBTC15M-26MAR081415-15,1772992860.0,1772992920.0,1772992800,2026-03-08,18,16187.180000000011,16408.43000000001,221.25,222.44000000000003,1772992860.0,False,True,True
KXBTC15M-26MAR081645-45,1773001980.0,1773002100.0,1773001800,2026-03-08,20,16408.43000000001,16085.82000000001,-322.6100000000006,-317.6,1773001980.0,False,False,True
KXBTC15M-26MAR081700-00,1773002760.0,1773002880.0,1773002700,2026-03-08,20,16085.82000000001,16328.540000000012,242.72000000000116,244.02000000000004,1773002760.0,False,True,True
KXBTC15M-26MAR081715-15,1773003660.0,1773003840.0,1773003600,2026-03-08,21,16328.540000000012,16600.98000000001,272.4399999999987,273.90000000000003,1773003660.0,False,True,True
KXBTC15M-26MAR081745-45,1773005460.0,1773005520.0,1773005400,2026-03-08,21,16600.98000000001,16715.130000000012,114.15000000000146,114.77000000000002,1773005460.0,False,True,True
KXBTC15M-26MAR081815-15,1773007260.0,1773007380.0,1773007200,2026-03-08,22,16715.130000000012,16375.560000000012,-339.5699999999997,-334.3,1773007260.0,False,True,True
KXBTC15M-26MAR081900-00,1773009960.0,1773010260.0,1773009900,2026-03-08,22,16375.560000000012,16900.150000000012,524.5900000000001,527.4000000000001,1773009960.0,False,True,True
KXBTC15M-26MAR082030-30,1773015360.0,1773015420.0,1773015300,2026-03-09,0,16900.150000000012,17144.640000000014,244.4900000000016,245.80000000000004,1773015360.0,False,True,True
KXBTC15M-26MAR082045-45,1773016440.0,1773016500.0,1773016200,2026-03-09,0,17144.640000000014,17054.330000000013,-90.31000000000131,-88.9,1773016440.0,False,False,True
KXBTC15M-26MAR082100-00,1773017160.0,1773017220.0,1773017100,2026-03-09,0,17054.330000000013,17277.93000000001,223.59999999999854,224.80000000000004,1773017160.0,False,True,True
KXBTC15M-26MAR082300-00,1773024360.0,1773024420.0,1773024300,2026-03-09,2,17277.93000000001,17447.400000000012,169.47000000000116,170.38000000000002,1773024360.0,False,True,True
KXBTC15M-26MAR082315-15,1773025260.0,1773025320.0,1773025200,2026-03-09,3,17447.400000000012,17754.260000000013,306.8600000000006,308.51000000000005,1773025260.0,False,True,True
KXBTC15M-26MAR090145-45,1773034380.0,1773034500.0,1773034200,2026-03-09,5,17754.260000000013,17542.260000000013,-212.0,-208.7,1773034380.0,False,False,True
KXBTC15M-26MAR090200-00,1773035160.0,1773035280.0,1773035100,2026-03-09,5,17542.260000000013,17967.410000000014,425.15000000000146,427.43000000000006,1773035160.0,False,True,True
KXBTC15M-26MAR090230-30,1773036960.0,1773037020.0,1773036900,2026-03-09,6,17967.410000000014,18260.740000000016,293.33000000000175,294.91,1773036960.0,False,True,True
KXBTC15M-26MAR090330-30,1773040740.0,1773041160.0,1773040500,2026-03-09,7,18260.740000000016,18628.800000000017,368.0600000000013,370.0400000000001,1773040740.0,False,False,True
KXBTC15M-26MAR090400-00,1773042360.0,1773042420.0,1773042300,2026-03-09,7,18628.800000000017,18909.18000000001,280.37999999999374,281.89000000000004,1773042360.0,False,True,True
KXBTC15M-26MAR090530-30,1773047880.0,1773047940.0,1773047700,2026-03-09,9,18909.18000000001,18868.34000000001,-40.840000000000146,-40.2,1773047880.0,False,False,True
KXBTC15M-26MAR090545-45,1773048840.0,1773048900.0,1773048600,2026-03-09,9,18868.34000000001,18774.580000000013,-93.7599999999984,-92.3,1773048840.0,False,False,True
KXBTC15M-26MAR090730-30,1773055080.0,1773055200.0,1773054900,2026-03-09,11,18774.580000000013,18668.120000000017,-106.45999999999549,-104.8,1773055080.0,False,False,True
KXBTC15M-26MAR091245-45,1773074040.0,1773074400.0,1773073800,2026-03-09,16,18668.120000000017,19024.420000000016,356.2999999999993,358.2100000000001,1773074040.0,False,False,True
KXBTC15M-26MAR092030-30,1773101940.0,1773102000.0,1773101700,2026-03-10,0,19024.420000000016,18970.170000000016,-54.25,-53.400000000000006,1773101940.0,False,False,True
KXBTC15M-26MAR092130-30,1773105540.0,1773105600.0,1773105300,2026-03-10,1,18970.170000000016,18907.800000000017,-62.36999999999898,-61.400000000000006,1773105540.0,False,False,True
KXBTC15M-26MAR092245-45,1773109860.0,1773109980.0,1773109800,2026-03-10,2,18907.800000000017,18523.730000000018,-384.0699999999997,-378.1,1773109860.0,False,True,True
KXBTC15M-26MAR100000-00,1773114420.0,1773114540.0,1773114300,2026-03-10,3,18523.730000000018,18147.480000000018,-376.25,-370.4,1773114420.0,False,False,True
KXBTC15M-26MAR100945-45,1773149640.0,1773149700.0,1773149400,2026-03-10,13,18147.480000000018,18067.330000000016,-80.15000000000146,-78.9,1773149640.0,False,False,True
KXBTC15M-26MAR110600-00,1773222540.0,1773223020.0,1773222300,2026-03-11,9,18067.330000000016,18245.620000000017,178.29000000000087,179.25000000000003,1773222540.0,False,False,True
KXBTC15M-26MAR110945-45,1773236040.0,1773236100.0,1773235800,2026-03-11,13,18245.620000000017,18166.080000000013,-79.54000000000451,-78.30000000000001,1773236040.0,False,False,True
KXBTC15M-26MAR111015-15,1773237780.0,1773238320.0,1773237600,2026-03-11,14,18166.080000000013,18944.86000000001,778.7799999999988,782.96,1773237780.0,False,False,True
KXBTC15M-26MAR111115-15,1773241440.0,1773241500.0,1773241200,2026-03-11,15,18944.86000000001,18746.990000000013,-197.86999999999898,-194.8,1773241440.0,False,False,True
KXBTC15M-26MAR111145-45,1773243120.0,1773243780.0,1773243000,2026-03-11,15,18746.990000000013,18910.900000000012,163.90999999999985,166.25999999999996,1773243120.0,False,False,True
KXBTC15M-26MAR111315-15,1773248640.0,1773248700.0,1773248400,2026-03-11,17,18910.900000000012,18774.780000000013,-136.11999999999898,-134.0,1773248640.0,False,False,True
KXBTC15M-26MAR111915-15,1773270060.0,1773270120.0,1773270000,2026-03-11,23,18774.780000000013,18646.590000000015,-128.1899999999987,-126.2,1773270060.0,False,True,True
KXBTC15M-26MAR112115-15,1773277440.0,1773277500.0,1773277200,2026-03-12,1,18646.590000000015,18500.110000000015,-146.47999999999956,-144.20000000000002,1773277440.0,False,False,True
KXBTC15M-26MAR112345-45,1773286440.0,1773286500.0,1773286200,2026-03-12,3,18500.110000000015,18362.880000000016,-137.22999999999956,-135.1,1773286440.0,False,False,True
KXBTC15M-26MAR120000-00,1773287280.0,1773287400.0,1773287100,2026-03-12,3,18362.880000000016,18117.570000000014,-245.3100000000013,-241.5,1773287280.0,False,False,True
KXBTC15M-26MAR120015-15,1773288240.0,1773288300.0,1773288000,2026-03-12,4,18117.570000000014,18058.350000000013,-59.220000000001164,-58.3,1773288240.0,False,False,True
KXBTC15M-26MAR120600-00,1773308880.0,1773309000.0,1773308700,2026-03-12,9,18058.350000000013,17960.420000000013,-97.93000000000029,-96.4,1773308880.0,False,False,True
KXBTC15M-26MAR120900-00,1773319740.0,1773319920.0,1773319500,2026-03-12,12,17960.420000000013,18218.730000000018,258.31000000000495,259.7,1773319740.0,False,False,True
KXBTC15M-26MAR120930-30,1773321480.0,1773321600.0,1773321300,2026-03-12,13,18218.730000000018,18059.240000000016,-159.4900000000016,-157.0,1773321480.0,False,False,True
KXBTC15M-26MAR121000-00,1773323280.0,1773323520.0,1773323100,2026-03-12,13,18059.240000000016,18329.030000000017,269.7900000000009,271.24,1773323280.0,False,False,True
KXBTC15M-26MAR121015-15,1773324180.0,1773324300.0,1773324000,2026-03-12,14,18329.030000000017,18197.580000000016,-131.45000000000073,-129.4,1773324180.0,False,False,True
